Scenario,TechnoModifiee,GWP,Technology,Capacity
Techno_H2_STORAGE_gwp1,H2_STORAGE,1.0,TS_DHN_DAILY,0.001171
Techno_H2_STORAGE_gwp1,H2_STORAGE,1.0,TS_DHN_SEASONAL,1005.987245
Techno_H2_STORAGE_gwp1,H2_STORAGE,1.0,TS_HIGH_TEMP,70.0565
Techno_H2_STORAGE_gwp1,H2_STORAGE,1.0,GAS_STORAGE,0.01175
Techno_H2_STORAGE_gwp1,H2_STORAGE,1.0,H2_STORAGE,0.235157
Techno_H2_STORAGE_gwp1,H2_STORAGE,1.0,DIESEL_STORAGE,2.92218
Techno_H2_STORAGE_gwp1,H2_STORAGE,1.0,GASOLINE_STORAGE,2.939813
Techno_H2_STORAGE_gwp1,H2_STORAGE,1.0,LFO_STORAGE,2.970461
Techno_H2_STORAGE_gwp1,H2_STORAGE,1.0,AMMONIA_STORAGE,2.935719
Techno_H2_STORAGE_gwp1,H2_STORAGE,1.0,METHANOL_STORAGE,2.938804
Techno_H2_STORAGE_gwp10,H2_STORAGE,10.0,BATT_LI,46.351392
Techno_H2_STORAGE_gwp10,H2_STORAGE,10.0,BEV_BATT,1e-05
Techno_H2_STORAGE_gwp10,H2_STORAGE,10.0,PHEV_BATT,6e-06
Techno_H2_STORAGE_gwp10,H2_STORAGE,10.0,PHS,6.499886
Techno_H2_STORAGE_gwp10,H2_STORAGE,10.0,TS_DEC_DIRECT_ELEC,0.000137
Techno_H2_STORAGE_gwp10,H2_STORAGE,10.0,TS_DEC_HP_ELEC,60.365521
Techno_H2_STORAGE_gwp10,H2_STORAGE,10.0,TS_DEC_THHP_GAS,0.000137
Techno_H2_STORAGE_gwp10,H2_STORAGE,10.0,TS_DEC_COGEN_GAS,0.000137
Techno_H2_STORAGE_gwp10,H2_STORAGE,10.0,TS_DEC_COGEN_OIL,0.000137
Techno_H2_STORAGE_gwp10,H2_STORAGE,10.0,TS_DEC_ADVCOGEN_GAS,0.000137
Techno_H2_STORAGE_gwp10,H2_STORAGE,10.0,TS_DEC_ADVCOGEN_H2,0.000137
Techno_H2_STORAGE_gwp10,H2_STORAGE,10.0,TS_DEC_BOILER_GAS,0.000137
Techno_H2_STORAGE_gwp10,H2_STORAGE,10.0,TS_DEC_BOILER_WOOD,0.000137
Techno_H2_STORAGE_gwp10,H2_STORAGE,10.0,TS_DEC_BOILER_OIL,0.000137
Techno_H2_STORAGE_gwp10,H2_STORAGE,10.0,TS_DHN_DAILY,0.000449
Techno_H2_STORAGE_gwp10,H2_STORAGE,10.0,TS_DHN_SEASONAL,1003.798875
Techno_H2_STORAGE_gwp10,H2_STORAGE,10.0,TS_HIGH_TEMP,70.195414
Techno_H2_STORAGE_gwp10,H2_STORAGE,10.0,GAS_STORAGE,0.005185
Techno_H2_STORAGE_gwp10,H2_STORAGE,10.0,H2_STORAGE,0.00116
Techno_H2_STORAGE_gwp10,H2_STORAGE,10.0,DIESEL_STORAGE,1.675948
Techno_H2_STORAGE_gwp10,H2_STORAGE,10.0,GASOLINE_STORAGE,1.685903
Techno_H2_STORAGE_gwp10,H2_STORAGE,10.0,LFO_STORAGE,1.666019
Techno_H2_STORAGE_gwp10,H2_STORAGE,10.0,AMMONIA_STORAGE,1.670303
Techno_H2_STORAGE_gwp10,H2_STORAGE,10.0,METHANOL_STORAGE,1.673714
Techno_H2_STORAGE_gwp2,H2_STORAGE,2.0,BATT_LI,46.336038
Techno_H2_STORAGE_gwp2,H2_STORAGE,2.0,BEV_BATT,2.9e-05
Techno_H2_STORAGE_gwp2,H2_STORAGE,2.0,PHEV_BATT,1.6e-05
Techno_H2_STORAGE_gwp2,H2_STORAGE,2.0,PHS,6.499683
Techno_H2_STORAGE_gwp2,H2_STORAGE,2.0,TS_DEC_DIRECT_ELEC,0.000355
Techno_H2_STORAGE_gwp2,H2_STORAGE,2.0,TS_DEC_HP_ELEC,60.365523
Techno_H2_STORAGE_gwp2,H2_STORAGE,2.0,TS_DEC_THHP_GAS,0.000356
Techno_H2_STORAGE_gwp2,H2_STORAGE,2.0,TS_DEC_COGEN_GAS,0.000355
Techno_H2_STORAGE_gwp2,H2_STORAGE,2.0,TS_DEC_COGEN_OIL,0.000355
Techno_H2_STORAGE_gwp2,H2_STORAGE,2.0,TS_DEC_ADVCOGEN_GAS,0.000353
Techno_H2_STORAGE_gwp2,H2_STORAGE,2.0,TS_DEC_ADVCOGEN_H2,0.000353
Techno_H2_STORAGE_gwp2,H2_STORAGE,2.0,TS_DEC_BOILER_GAS,0.000356
Techno_H2_STORAGE_gwp2,H2_STORAGE,2.0,TS_DEC_BOILER_WOOD,0.000356
Techno_H2_STORAGE_gwp2,H2_STORAGE,2.0,TS_DEC_BOILER_OIL,0.000355
Techno_H2_STORAGE_gwp2,H2_STORAGE,2.0,TS_DHN_DAILY,0.001239
Techno_H2_STORAGE_gwp2,H2_STORAGE,2.0,TS_DHN_SEASONAL,1004.869323
Techno_H2_STORAGE_gwp2,H2_STORAGE,2.0,TS_HIGH_TEMP,70.082226
Techno_H2_STORAGE_gwp2,H2_STORAGE,2.0,GAS_STORAGE,0.011595
Techno_H2_STORAGE_gwp2,H2_STORAGE,2.0,H2_STORAGE,0.146299
Techno_H2_STORAGE_gwp2,H2_STORAGE,2.0,DIESEL_STORAGE,3.072388
Techno_H2_STORAGE_gwp2,H2_STORAGE,2.0,GASOLINE_STORAGE,3.098503
Techno_H2_STORAGE_gwp2,H2_STORAGE,2.0,LFO_STORAGE,3.065385
Techno_H2_STORAGE_gwp2,H2_STORAGE,2.0,AMMONIA_STORAGE,3.060819
Techno_H2_STORAGE_gwp2,H2_STORAGE,2.0,METHANOL_STORAGE,3.065906
Techno_H2_STORAGE_gwp3,H2_STORAGE,3.0,BATT_LI,46.350247
Techno_H2_STORAGE_gwp3,H2_STORAGE,3.0,BEV_BATT,9e-06
Techno_H2_STORAGE_gwp3,H2_STORAGE,3.0,PHEV_BATT,7e-06
Techno_H2_STORAGE_gwp3,H2_STORAGE,3.0,PHS,6.49988
Techno_H2_STORAGE_gwp3,H2_STORAGE,3.0,TS_DEC_DIRECT_ELEC,0.000141
Techno_H2_STORAGE_gwp3,H2_STORAGE,3.0,TS_DEC_HP_ELEC,60.36553
Techno_H2_STORAGE_gwp3,H2_STORAGE,3.0,TS_DEC_THHP_GAS,0.000142
Techno_H2_STORAGE_gwp3,H2_STORAGE,3.0,TS_DEC_COGEN_GAS,0.000141
Techno_H2_STORAGE_gwp3,H2_STORAGE,3.0,TS_DEC_COGEN_OIL,0.000141
Techno_H2_STORAGE_gwp3,H2_STORAGE,3.0,TS_DEC_ADVCOGEN_GAS,0.00014
Techno_H2_STORAGE_gwp3,H2_STORAGE,3.0,TS_DEC_ADVCOGEN_H2,0.00014
Techno_H2_STORAGE_gwp3,H2_STORAGE,3.0,TS_DEC_BOILER_GAS,0.000142
Techno_H2_STORAGE_gwp3,H2_STORAGE,3.0,TS_DEC_BOILER_WOOD,0.000142
Techno_H2_STORAGE_gwp3,H2_STORAGE,3.0,TS_DEC_BOILER_OIL,0.000142
Techno_H2_STORAGE_gwp3,H2_STORAGE,3.0,TS_DHN_DAILY,0.000377
Techno_H2_STORAGE_gwp3,H2_STORAGE,3.0,TS_DHN_SEASONAL,1003.863531
Techno_H2_STORAGE_gwp3,H2_STORAGE,3.0,TS_HIGH_TEMP,70.188407
Techno_H2_STORAGE_gwp3,H2_STORAGE,3.0,GAS_STORAGE,0.003604
Techno_H2_STORAGE_gwp3,H2_STORAGE,3.0,H2_STORAGE,0.010091
Techno_H2_STORAGE_gwp3,H2_STORAGE,3.0,DIESEL_STORAGE,1.175888
Techno_H2_STORAGE_gwp3,H2_STORAGE,3.0,GASOLINE_STORAGE,1.187865
Techno_H2_STORAGE_gwp3,H2_STORAGE,3.0,LFO_STORAGE,1.178988
Techno_H2_STORAGE_gwp3,H2_STORAGE,3.0,AMMONIA_STORAGE,1.173309
Techno_H2_STORAGE_gwp3,H2_STORAGE,3.0,METHANOL_STORAGE,1.176025
Techno_H2_STORAGE_gwp4,H2_STORAGE,4.0,BATT_LI,46.351372
Techno_H2_STORAGE_gwp4,H2_STORAGE,4.0,BEV_BATT,1.1e-05
Techno_H2_STORAGE_gwp4,H2_STORAGE,4.0,PHEV_BATT,7e-06
Techno_H2_STORAGE_gwp4,H2_STORAGE,4.0,PHS,6.499797
Techno_H2_STORAGE_gwp4,H2_STORAGE,4.0,TS_DEC_DIRECT_ELEC,0.000151
Techno_H2_STORAGE_gwp4,H2_STORAGE,4.0,TS_DEC_HP_ELEC,60.365519
Techno_H2_STORAGE_gwp4,H2_STORAGE,4.0,TS_DEC_THHP_GAS,0.000151
Techno_H2_STORAGE_gwp4,H2_STORAGE,4.0,TS_DEC_COGEN_GAS,0.000151
Techno_H2_STORAGE_gwp4,H2_STORAGE,4.0,TS_DEC_COGEN_OIL,0.000151
Techno_H2_STORAGE_gwp4,H2_STORAGE,4.0,TS_DEC_ADVCOGEN_GAS,0.00015
Techno_H2_STORAGE_gwp4,H2_STORAGE,4.0,TS_DEC_ADVCOGEN_H2,0.00015
Techno_H2_STORAGE_gwp4,H2_STORAGE,4.0,TS_DEC_BOILER_GAS,0.000151
Techno_H2_STORAGE_gwp4,H2_STORAGE,4.0,TS_DEC_BOILER_WOOD,0.000151
Techno_H2_STORAGE_gwp4,H2_STORAGE,4.0,TS_DEC_BOILER_OIL,0.000151
Techno_H2_STORAGE_gwp4,H2_STORAGE,4.0,TS_DHN_DAILY,0.000521
Techno_H2_STORAGE_gwp4,H2_STORAGE,4.0,TS_DHN_SEASONAL,1003.814634
Techno_H2_STORAGE_gwp4,H2_STORAGE,4.0,TS_HIGH_TEMP,70.193047
Techno_H2_STORAGE_gwp4,H2_STORAGE,4.0,GAS_STORAGE,0.005238
Techno_H2_STORAGE_gwp4,H2_STORAGE,4.0,H2_STORAGE,0.004369
Techno_H2_STORAGE_gwp4,H2_STORAGE,4.0,DIESEL_STORAGE,1.706878
Techno_H2_STORAGE_gwp4,H2_STORAGE,4.0,GASOLINE_STORAGE,1.721628
Techno_H2_STORAGE_gwp4,H2_STORAGE,4.0,LFO_STORAGE,1.683949
Techno_H2_STORAGE_gwp4,H2_STORAGE,4.0,AMMONIA_STORAGE,1.69442
Techno_H2_STORAGE_gwp4,H2_STORAGE,4.0,METHANOL_STORAGE,1.701442
Techno_H2_STORAGE_gwp5,H2_STORAGE,5.0,BATT_LI,46.351101
Techno_H2_STORAGE_gwp5,H2_STORAGE,5.0,BEV_BATT,7e-06
Techno_H2_STORAGE_gwp5,H2_STORAGE,5.0,PHEV_BATT,5e-06
Techno_H2_STORAGE_gwp5,H2_STORAGE,5.0,PHS,6.49995
Techno_H2_STORAGE_gwp5,H2_STORAGE,5.0,TS_DEC_DIRECT_ELEC,0.000107
Techno_H2_STORAGE_gwp5,H2_STORAGE,5.0,TS_DEC_HP_ELEC,60.365526
Techno_H2_STORAGE_gwp5,H2_STORAGE,5.0,TS_DEC_THHP_GAS,0.000107
Techno_H2_STORAGE_gwp5,H2_STORAGE,5.0,TS_DEC_COGEN_GAS,0.000107
Techno_H2_STORAGE_gwp5,H2_STORAGE,5.0,TS_DEC_COGEN_OIL,0.000107
Techno_H2_STORAGE_gwp5,H2_STORAGE,5.0,TS_DEC_ADVCOGEN_GAS,0.000106
Techno_H2_STORAGE_gwp5,H2_STORAGE,5.0,TS_DEC_ADVCOGEN_H2,0.000106
Techno_H2_STORAGE_gwp5,H2_STORAGE,5.0,TS_DEC_BOILER_GAS,0.000107
Techno_H2_STORAGE_gwp5,H2_STORAGE,5.0,TS_DEC_BOILER_WOOD,0.000107
Techno_H2_STORAGE_gwp5,H2_STORAGE,5.0,TS_DEC_BOILER_OIL,0.000107
Techno_H2_STORAGE_gwp5,H2_STORAGE,5.0,TS_DHN_DAILY,0.0003
Techno_H2_STORAGE_gwp5,H2_STORAGE,5.0,TS_DHN_SEASONAL,1003.817301
Techno_H2_STORAGE_gwp5,H2_STORAGE,5.0,TS_HIGH_TEMP,70.194935
Techno_H2_STORAGE_gwp5,H2_STORAGE,5.0,GAS_STORAGE,0.003186
Techno_H2_STORAGE_gwp5,H2_STORAGE,5.0,H2_STORAGE,0.001899
Techno_H2_STORAGE_gwp5,H2_STORAGE,5.0,DIESEL_STORAGE,0.892608
Techno_H2_STORAGE_gwp5,H2_STORAGE,5.0,GASOLINE_STORAGE,0.897836
Techno_H2_STORAGE_gwp5,H2_STORAGE,5.0,LFO_STORAGE,0.905154
Techno_H2_STORAGE_gwp5,H2_STORAGE,5.0,AMMONIA_STORAGE,0.896652
Techno_H2_STORAGE_gwp5,H2_STORAGE,5.0,METHANOL_STORAGE,0.896176
Techno_H2_STORAGE_gwp6,H2_STORAGE,6.0,BATT_LI,46.352078
Techno_H2_STORAGE_gwp6,H2_STORAGE,6.0,BEV_BATT,2.6e-05
Techno_H2_STORAGE_gwp6,H2_STORAGE,6.0,PHEV_BATT,1.5e-05
Techno_H2_STORAGE_gwp6,H2_STORAGE,6.0,PHS,6.499721
Techno_H2_STORAGE_gwp6,H2_STORAGE,6.0,TS_DEC_DIRECT_ELEC,0.000309
Techno_H2_STORAGE_gwp6,H2_STORAGE,6.0,TS_DEC_HP_ELEC,60.365525
Techno_H2_STORAGE_gwp6,H2_STORAGE,6.0,TS_DEC_THHP_GAS,0.00031
Techno_H2_STORAGE_gwp6,H2_STORAGE,6.0,TS_DEC_COGEN_GAS,0.000309
Techno_H2_STORAGE_gwp6,H2_STORAGE,6.0,TS_DEC_COGEN_OIL,0.000309
Techno_H2_STORAGE_gwp6,H2_STORAGE,6.0,TS_DEC_ADVCOGEN_GAS,0.000307
Techno_H2_STORAGE_gwp6,H2_STORAGE,6.0,TS_DEC_ADVCOGEN_H2,0.000307
Techno_H2_STORAGE_gwp6,H2_STORAGE,6.0,TS_DEC_BOILER_GAS,0.00031
Techno_H2_STORAGE_gwp6,H2_STORAGE,6.0,TS_DEC_BOILER_WOOD,0.00031
Techno_H2_STORAGE_gwp6,H2_STORAGE,6.0,TS_DEC_BOILER_OIL,0.000309
Techno_H2_STORAGE_gwp6,H2_STORAGE,6.0,TS_DHN_DAILY,0.001024
Techno_H2_STORAGE_gwp6,H2_STORAGE,6.0,TS_DHN_SEASONAL,1004.078212
Techno_H2_STORAGE_gwp6,H2_STORAGE,6.0,TS_HIGH_TEMP,70.19299
Techno_H2_STORAGE_gwp6,H2_STORAGE,6.0,GAS_STORAGE,0.009539
Techno_H2_STORAGE_gwp6,H2_STORAGE,6.0,H2_STORAGE,0.004335
Techno_H2_STORAGE_gwp6,H2_STORAGE,6.0,DIESEL_STORAGE,2.461019
Techno_H2_STORAGE_gwp6,H2_STORAGE,6.0,GASOLINE_STORAGE,2.477949
Techno_H2_STORAGE_gwp6,H2_STORAGE,6.0,LFO_STORAGE,2.4762
Techno_H2_STORAGE_gwp6,H2_STORAGE,6.0,AMMONIA_STORAGE,2.461227
Techno_H2_STORAGE_gwp6,H2_STORAGE,6.0,METHANOL_STORAGE,2.46539
Techno_H2_STORAGE_gwp7,H2_STORAGE,7.0,BATT_LI,46.351349
Techno_H2_STORAGE_gwp7,H2_STORAGE,7.0,BEV_BATT,2e-05
Techno_H2_STORAGE_gwp7,H2_STORAGE,7.0,PHEV_BATT,1.2e-05
Techno_H2_STORAGE_gwp7,H2_STORAGE,7.0,PHS,6.499881
Techno_H2_STORAGE_gwp7,H2_STORAGE,7.0,TS_DEC_DIRECT_ELEC,0.000264
Techno_H2_STORAGE_gwp7,H2_STORAGE,7.0,TS_DEC_HP_ELEC,60.365521
Techno_H2_STORAGE_gwp7,H2_STORAGE,7.0,TS_DEC_THHP_GAS,0.000264
Techno_H2_STORAGE_gwp7,H2_STORAGE,7.0,TS_DEC_COGEN_GAS,0.000264
Techno_H2_STORAGE_gwp7,H2_STORAGE,7.0,TS_DEC_COGEN_OIL,0.000263
Techno_H2_STORAGE_gwp7,H2_STORAGE,7.0,TS_DEC_ADVCOGEN_GAS,0.000262
Techno_H2_STORAGE_gwp7,H2_STORAGE,7.0,TS_DEC_ADVCOGEN_H2,0.000263
Techno_H2_STORAGE_gwp7,H2_STORAGE,7.0,TS_DEC_BOILER_GAS,0.000264
Techno_H2_STORAGE_gwp7,H2_STORAGE,7.0,TS_DEC_BOILER_WOOD,0.000264
Techno_H2_STORAGE_gwp7,H2_STORAGE,7.0,TS_DEC_BOILER_OIL,0.000264
Techno_H2_STORAGE_gwp7,H2_STORAGE,7.0,TS_DHN_DAILY,0.000816
Techno_H2_STORAGE_gwp7,H2_STORAGE,7.0,TS_DHN_SEASONAL,1003.803634
Techno_H2_STORAGE_gwp7,H2_STORAGE,7.0,TS_HIGH_TEMP,70.194186
Techno_H2_STORAGE_gwp7,H2_STORAGE,7.0,GAS_STORAGE,0.008389
Techno_H2_STORAGE_gwp7,H2_STORAGE,7.0,H2_STORAGE,0.002865
Techno_H2_STORAGE_gwp7,H2_STORAGE,7.0,DIESEL_STORAGE,2.180053
Techno_H2_STORAGE_gwp7,H2_STORAGE,7.0,GASOLINE_STORAGE,2.189249
Techno_H2_STORAGE_gwp7,H2_STORAGE,7.0,LFO_STORAGE,2.201328
Techno_H2_STORAGE_gwp7,H2_STORAGE,7.0,AMMONIA_STORAGE,2.187097
Techno_H2_STORAGE_gwp7,H2_STORAGE,7.0,METHANOL_STORAGE,2.185727
Techno_H2_STORAGE_gwp8,H2_STORAGE,8.0,BATT_LI,46.351138
Techno_H2_STORAGE_gwp8,H2_STORAGE,8.0,BEV_BATT,5e-06
Techno_H2_STORAGE_gwp8,H2_STORAGE,8.0,PHEV_BATT,3e-06
Techno_H2_STORAGE_gwp8,H2_STORAGE,8.0,PHS,6.499941
Techno_H2_STORAGE_gwp8,H2_STORAGE,8.0,TS_DEC_DIRECT_ELEC,7.4e-05
Techno_H2_STORAGE_gwp8,H2_STORAGE,8.0,TS_DEC_HP_ELEC,60.365524
Techno_H2_STORAGE_gwp8,H2_STORAGE,8.0,TS_DEC_THHP_GAS,7.4e-05
Techno_H2_STORAGE_gwp8,H2_STORAGE,8.0,TS_DEC_COGEN_GAS,7.4e-05
Techno_H2_STORAGE_gwp8,H2_STORAGE,8.0,TS_DEC_COGEN_OIL,7.4e-05
Techno_H2_STORAGE_gwp8,H2_STORAGE,8.0,TS_DEC_ADVCOGEN_GAS,7.4e-05
Techno_H2_STORAGE_gwp8,H2_STORAGE,8.0,TS_DEC_ADVCOGEN_H2,7.4e-05
Techno_H2_STORAGE_gwp8,H2_STORAGE,8.0,TS_DEC_BOILER_GAS,7.4e-05
Techno_H2_STORAGE_gwp8,H2_STORAGE,8.0,TS_DEC_BOILER_WOOD,7.4e-05
Techno_H2_STORAGE_gwp8,H2_STORAGE,8.0,TS_DEC_BOILER_OIL,7.4e-05
Techno_H2_STORAGE_gwp8,H2_STORAGE,8.0,TS_DHN_DAILY,0.000228
Techno_H2_STORAGE_gwp8,H2_STORAGE,8.0,TS_DHN_SEASONAL,1003.794448
Techno_H2_STORAGE_gwp8,H2_STORAGE,8.0,TS_HIGH_TEMP,70.1956
Techno_H2_STORAGE_gwp8,H2_STORAGE,8.0,GAS_STORAGE,0.00256
Techno_H2_STORAGE_gwp8,H2_STORAGE,8.0,H2_STORAGE,0.0008
Techno_H2_STORAGE_gwp8,H2_STORAGE,8.0,DIESEL_STORAGE,0.85793
Techno_H2_STORAGE_gwp8,H2_STORAGE,8.0,GASOLINE_STORAGE,0.861874
Techno_H2_STORAGE_gwp8,H2_STORAGE,8.0,LFO_STORAGE,0.849436
Techno_H2_STORAGE_gwp8,H2_STORAGE,8.0,AMMONIA_STORAGE,0.852416
Techno_H2_STORAGE_gwp8,H2_STORAGE,8.0,METHANOL_STORAGE,0.854501
Techno_H2_STORAGE_gwp9,H2_STORAGE,9.0,BATT_LI,46.351497
Techno_H2_STORAGE_gwp9,H2_STORAGE,9.0,BEV_BATT,1.5e-05
Techno_H2_STORAGE_gwp9,H2_STORAGE,9.0,PHEV_BATT,1e-05
Techno_H2_STORAGE_gwp9,H2_STORAGE,9.0,PHS,6.499852
Techno_H2_STORAGE_gwp9,H2_STORAGE,9.0,TS_DEC_DIRECT_ELEC,0.000222
Techno_H2_STORAGE_gwp9,H2_STORAGE,9.0,TS_DEC_HP_ELEC,60.365529
Techno_H2_STORAGE_gwp9,H2_STORAGE,9.0,TS_DEC_THHP_GAS,0.000223
Techno_H2_STORAGE_gwp9,H2_STORAGE,9.0,TS_DEC_COGEN_GAS,0.000222
Techno_H2_STORAGE_gwp9,H2_STORAGE,9.0,TS_DEC_COGEN_OIL,0.000222
Techno_H2_STORAGE_gwp9,H2_STORAGE,9.0,TS_DEC_ADVCOGEN_GAS,0.00022
Techno_H2_STORAGE_gwp9,H2_STORAGE,9.0,TS_DEC_ADVCOGEN_H2,0.00022
Techno_H2_STORAGE_gwp9,H2_STORAGE,9.0,TS_DEC_BOILER_GAS,0.000223
Techno_H2_STORAGE_gwp9,H2_STORAGE,9.0,TS_DEC_BOILER_WOOD,0.000223
Techno_H2_STORAGE_gwp9,H2_STORAGE,9.0,TS_DEC_BOILER_OIL,0.000222
Techno_H2_STORAGE_gwp9,H2_STORAGE,9.0,TS_DHN_DAILY,0.000612
Techno_H2_STORAGE_gwp9,H2_STORAGE,9.0,TS_DHN_SEASONAL,1003.805614
Techno_H2_STORAGE_gwp9,H2_STORAGE,9.0,TS_HIGH_TEMP,70.194918
Techno_H2_STORAGE_gwp9,H2_STORAGE,9.0,GAS_STORAGE,0.006151
Techno_H2_STORAGE_gwp9,H2_STORAGE,9.0,H2_STORAGE,0.001706
Techno_H2_STORAGE_gwp9,H2_STORAGE,9.0,DIESEL_STORAGE,1.747134
Techno_H2_STORAGE_gwp9,H2_STORAGE,9.0,GASOLINE_STORAGE,1.761785
Techno_H2_STORAGE_gwp9,H2_STORAGE,9.0,LFO_STORAGE,1.769107
Techno_H2_STORAGE_gwp9,H2_STORAGE,9.0,AMMONIA_STORAGE,1.753906
Techno_H2_STORAGE_gwp9,H2_STORAGE,9.0,METHANOL_STORAGE,1.753988
Techno_PHEV_BATT_gwp0,PHEV_BATT,0.0,BATT_LI,34.912914
Techno_PHEV_BATT_gwp0,PHEV_BATT,0.0,BEV_BATT,1.9e-05
Techno_PHEV_BATT_gwp0,PHEV_BATT,0.0,PHEV_BATT,46.910316
Techno_PHEV_BATT_gwp0,PHEV_BATT,0.0,PHS,6.499569
Techno_PHEV_BATT_gwp0,PHEV_BATT,0.0,TS_DEC_DIRECT_ELEC,0.000274
Techno_PHEV_BATT_gwp0,PHEV_BATT,0.0,TS_DEC_HP_ELEC,59.229054
Techno_PHEV_BATT_gwp0,PHEV_BATT,0.0,TS_DEC_THHP_GAS,0.000274
Techno_PHEV_BATT_gwp0,PHEV_BATT,0.0,TS_DEC_COGEN_GAS,0.000274
Techno_PHEV_BATT_gwp0,PHEV_BATT,0.0,TS_DEC_COGEN_OIL,0.000273
Techno_PHEV_BATT_gwp0,PHEV_BATT,0.0,TS_DEC_ADVCOGEN_GAS,0.000272
Techno_PHEV_BATT_gwp0,PHEV_BATT,0.0,TS_DEC_ADVCOGEN_H2,0.000272
Techno_PHEV_BATT_gwp0,PHEV_BATT,0.0,TS_DEC_BOILER_GAS,0.000274
Techno_PHEV_BATT_gwp0,PHEV_BATT,0.0,TS_DEC_BOILER_WOOD,0.000275
Techno_PHEV_BATT_gwp0,PHEV_BATT,0.0,TS_DEC_BOILER_OIL,0.000274
Techno_PHEV_BATT_gwp0,PHEV_BATT,0.0,TS_DHN_DAILY,8.7e-05
Techno_PHEV_BATT_gwp0,PHEV_BATT,0.0,TS_DHN_SEASONAL,1053.610335
Techno_PHEV_BATT_gwp0,PHEV_BATT,0.0,TS_HIGH_TEMP,70.074169
Techno_PHEV_BATT_gwp0,PHEV_BATT,0.0,GAS_STORAGE,0.007472
Techno_PHEV_BATT_gwp0,PHEV_BATT,0.0,H2_STORAGE,0.04741
Techno_PHEV_BATT_gwp0,PHEV_BATT,0.0,DIESEL_STORAGE,2.41233
Techno_PHEV_BATT_gwp0,PHEV_BATT,0.0,GASOLINE_STORAGE,2.470168
Techno_PHEV_BATT_gwp0,PHEV_BATT,0.0,LFO_STORAGE,2.433479
Techno_PHEV_BATT_gwp0,PHEV_BATT,0.0,AMMONIA_STORAGE,2.411292
Techno_PHEV_BATT_gwp0,PHEV_BATT,0.0,METHANOL_STORAGE,2.431467
Techno_PHEV_BATT_gwp1,PHEV_BATT,1.0,BATT_LI,46.348749
Techno_PHEV_BATT_gwp1,PHEV_BATT,1.0,BEV_BATT,2.6e-05
Techno_PHEV_BATT_gwp1,PHEV_BATT,1.0,PHEV_BATT,0.00868
Techno_PHEV_BATT_gwp1,PHEV_BATT,1.0,PHS,6.499848
Techno_PHEV_BATT_gwp1,PHEV_BATT,1.0,TS_DEC_DIRECT_ELEC,0.000357
Techno_PHEV_BATT_gwp1,PHEV_BATT,1.0,TS_DEC_HP_ELEC,60.36554
Techno_PHEV_BATT_gwp1,PHEV_BATT,1.0,TS_DEC_THHP_GAS,0.000358
Techno_PHEV_BATT_gwp1,PHEV_BATT,1.0,TS_DEC_COGEN_GAS,0.000356
Techno_PHEV_BATT_gwp1,PHEV_BATT,1.0,TS_DEC_COGEN_OIL,0.000356
Techno_PHEV_BATT_gwp1,PHEV_BATT,1.0,TS_DEC_ADVCOGEN_GAS,0.000353
Techno_PHEV_BATT_gwp1,PHEV_BATT,1.0,TS_DEC_ADVCOGEN_H2,0.000354
Techno_PHEV_BATT_gwp1,PHEV_BATT,1.0,TS_DEC_BOILER_GAS,0.000358
Techno_PHEV_BATT_gwp1,PHEV_BATT,1.0,TS_DEC_BOILER_WOOD,0.000358
Techno_PHEV_BATT_gwp1,PHEV_BATT,1.0,TS_DEC_BOILER_OIL,0.000357
Techno_PHEV_BATT_gwp1,PHEV_BATT,1.0,TS_DHN_DAILY,0.000121
Techno_PHEV_BATT_gwp1,PHEV_BATT,1.0,TS_DHN_SEASONAL,1003.813345
Techno_PHEV_BATT_gwp1,PHEV_BATT,1.0,TS_HIGH_TEMP,70.194546
Techno_PHEV_BATT_gwp1,PHEV_BATT,1.0,GAS_STORAGE,0.009592
Techno_PHEV_BATT_gwp1,PHEV_BATT,1.0,H2_STORAGE,0.00236
Techno_PHEV_BATT_gwp1,PHEV_BATT,1.0,DIESEL_STORAGE,2.431547
Techno_PHEV_BATT_gwp1,PHEV_BATT,1.0,GASOLINE_STORAGE,2.443844
Techno_PHEV_BATT_gwp1,PHEV_BATT,1.0,LFO_STORAGE,2.476325
Techno_PHEV_BATT_gwp1,PHEV_BATT,1.0,AMMONIA_STORAGE,2.445523
Techno_PHEV_BATT_gwp1,PHEV_BATT,1.0,METHANOL_STORAGE,2.44368
Techno_PHEV_BATT_gwp101,PHEV_BATT,101.0,BATT_LI,46.352946
Techno_PHEV_BATT_gwp101,PHEV_BATT,101.0,BEV_BATT,1.8e-05
Techno_PHEV_BATT_gwp101,PHEV_BATT,101.0,PHEV_BATT,1e-05
Techno_PHEV_BATT_gwp101,PHEV_BATT,101.0,PHS,6.499388
Techno_PHEV_BATT_gwp101,PHEV_BATT,101.0,TS_DEC_DIRECT_ELEC,0.000224
Techno_PHEV_BATT_gwp101,PHEV_BATT,101.0,TS_DEC_HP_ELEC,60.365517
Techno_PHEV_BATT_gwp101,PHEV_BATT,101.0,TS_DEC_THHP_GAS,0.000224
Techno_PHEV_BATT_gwp101,PHEV_BATT,101.0,TS_DEC_COGEN_GAS,0.000223
Techno_PHEV_BATT_gwp101,PHEV_BATT,101.0,TS_DEC_COGEN_OIL,0.000223
